shipping_id,order_id,shipping_date,return_date,shipping_providers,delivery_status
2146,18093,08-02-2017,,xpo logistics,Delivered
2147,8752,01-04-2017,,xpo logistics,Delivered
2149,410,12-31-2016,,fedex,Delivered
2150,12879,01-25-2017,,amazon logistics,Delivered
2151,9968,01-08-2016,01-21-2016,purolator,Returned
2152,5280,11-09-2015,,lasership,Delivered
2153,2114,01-22-2017,02-06-2017,dhl,Returned
2154,14071,02-27-2016,,xpo logistics,Delivered
2155,3271,09-03-2016,09-15-2016,fedex,Returned
2156,21475,03-01-2017,,ontrac,Delivered
2157,4064,12-31-2015,,purolator,Delivered
2158,21757,03-18-2017,,ups,Delivered
2159,17482,03-27-2017,,lasership,Delivered
2160,7253,12-21-2016,,dhl,Delivered
2161,9940,01-08-2016,01-16-2016,dhl,Returned
2162,2958,02-19-2017,,usps,Delivered
2163,2152,01-19-2017,,xpo logistics,Delivered
2164,16204,12-19-2015,,ontrac,Delivered
2165,12063,01-06-2016,01-18-2016,xpo logistics,Returned
2166,20424,01-26-2017,02-10-2017,spee-dee delivery,Returned
2167,20804,06-22-2017,,fedex,Delivered
2168,17649,04-17-2017,,spee-dee delivery,Delivered
2169,10197,01-30-2016,,usps,Delivered
2170,8967,09-15-2016,09-27-2016,dhl,Returned
2171,13398,12-22-2015,01-06-2016,ups,Returned
2172,13987,05-06-2017,,dhl,Delivered
2173,12317,12-31-2015,,amazon logistics,Delivered
2174,19874,12-11-2016,,amazon logistics,Delivered
2175,19832,12-08-2016,,xpo logistics,Delivered
2176,270,04-01-2017,,dhl,Delivered
2177,17903,06-18-2017,,spee-dee delivery,Delivered
2178,2477,01-08-2017,,ontrac,Delivered
2179,21030,07-20-2017,,ontrac,Delivered
2180,7321,12-19-2016,,usps,Delivered
2181,309,04-05-2017,,spee-dee delivery,Delivered
2182,21446,08-21-2017,,ontrac,Delivered
2183,22481,10-03-2016,10-13-2016,amazon logistics,Returned
2184,6464,11-18-2016,,dhl,Delivered
2185,22129,05-27-2017,,xpo logistics,Delivered
2186,5979,04-10-2016,,dhl,Delivered
2187,9345,08-10-2016,,fedex,Delivered
2188,21930,04-29-2017,,xpo logistics,Delivered
2189,4599,02-27-2017,,dhl,Delivered
2190,22643,10-25-2016,,spee-dee delivery,Delivered
2191,8696,01-01-2017,,lasership,Delivered
2192,12336,12-31-2015,01-09-2016,spee-dee delivery,Returned
2193,13325,12-29-2015,,fedex,Delivered
2194,5746,04-25-2016,05-08-2016,xpo logistics,Returned
2195,8255,01-18-2017,,usps,Delivered
2196,1705,12-18-2016,,purolator,Delivered
2197,14322,03-05-2017,,ontrac,Delivered
2198,20365,01-24-2017,,xpo logistics,Delivered
2199,5630,05-12-2016,05-25-2016,fedex,Returned
2200,23055,01-07-2016,,amazon logistics,Delivered
2202,2092,01-25-2017,02-08-2017,fedex,Returned
2203,22754,11-11-2016,,xpo logistics,Delivered
2204,925,03-10-2017,,xpo logistics,Delivered
2205,3729,12-06-2015,12-16-2015,spee-dee delivery,Returned
2206,15238,04-23-2017,,ups,Delivered
2207,5770,04-24-2016,,purolator,Delivered
2208,14490,01-17-2017,,ontrac,Delivered
2209,8639,01-06-2017,,ups,Delivered
2210,4873,04-27-2016,,xpo logistics,Delivered
2211,17685,06-03-2017,06-12-2017,ontrac,Returned
2212,1027,02-18-2017,,lasership,Delivered
2213,1013,02-25-2017,03-06-2017,purolator,Returned
2214,13516,12-13-2015,,xpo logistics,Delivered
2215,19923,12-15-2016,,dhl,Delivered
2216,300,04-29-2017,,xpo logistics,Delivered
2217,3697,11-28-2015,,ontrac,Delivered
2218,9915,01-07-2016,,amazon logistics,Delivered
2219,13133,12-29-2015,01-06-2016,lasership,Returned
2220,17212,08-14-2016,08-22-2016,amazon logistics,Returned
2221,21193,08-05-2017,,purolator,Delivered
2222,18525,12-28-2016,,fedex,Delivered
2223,12864,01-28-2017,02-05-2017,xpo logistics,Returned
2224,15448,03-02-2017,03-17-2017,purolator,Returned
2225,939,03-05-2017,03-19-2017,purolator,Returned
2226,19503,07-16-2016,07-29-2016,ontrac,Returned
2227,2724,05-20-2017,,fedex,Delivered
2228,5045,01-08-2016,01-21-2016,ups,Returned
2229,20121,01-04-2017,01-13-2017,lasership,Returned
2231,7512,04-16-2017,,ontrac,Delivered
2232,8641,01-10-2017,,dhl,Delivered
2233,23004,01-06-2016,,ontrac,Delivered
2234,18262,10-23-2016,,usps,Delivered
2235,13478,12-17-2015,12-27-2015,amazon logistics,Returned
2236,3183,12-30-2016,01-14-2017,fedex,Returned
2237,14563,01-10-2017,,ups,Delivered
2238,2749,05-13-2017,05-24-2017,xpo logistics,Returned
2239,22841,11-18-2016,,lasership,Delivered
2240,511,11-17-2016,12-02-2016,xpo logistics,Returned
2241,5326,10-28-2015,,ontrac,Delivered
2242,3637,12-30-2015,,purolator,Delivered
2243,7750,03-20-2017,04-01-2017,amazon logistics,Returned
2244,16453,01-10-2016,,amazon logistics,Delivered
2245,2005,01-24-2017,02-03-2017,usps,Returned
2246,10378,01-21-2016,,ontrac,Delivered
2247,2342,01-19-2017,,ups,Delivered
2248,14846,12-12-2016,,ontrac,Delivered
2249,21921,04-17-2017,04-28-2017,fedex,Returned
2250,15583,02-04-2017,02-18-2017,fedex,Returned
2251,18138,08-20-2017,09-01-2017,xpo logistics,Returned
2252,9235,08-19-2016,,ontrac,Delivered
2253,21863,04-04-2017,04-18-2017,purolator,Returned
2254,8074,02-06-2017,02-20-2017,purolator,Returned
2255,8261,01-17-2017,,dhl,Delivered
2256,2390,01-09-2017,01-17-2017,fedex,Returned
2257,4103,01-03-2016,,usps,Delivered
2258,13078,01-20-2017,,usps,Delivered
2259,4611,03-10-2017,03-22-2017,dhl,Returned
2260,15290,04-05-2017,,amazon logistics,Delivered
2261,4972,01-01-2016,,ontrac,Delivered
2262,9828,01-09-2016,,ontrac,Delivered
2263,8794,10-05-2016,,xpo logistics,Delivered
2264,22350,09-20-2016,10-05-2016,purolator,Returned
2265,10384,01-21-2016,02-04-2016,dhl,Returned
2266,3317,10-25-2016,,ontrac,Delivered
2267,16276,12-01-2015,12-15-2015,ups,Returned
2268,3802,12-29-2015,,ontrac,Delivered
2270,19425,07-02-2016,,amazon logistics,Delivered
2271,18070,07-30-2017,08-14-2017,lasership,Returned
2272,17766,06-06-2017,,purolator,Delivered
2273,14399,09-04-2016,,spee-dee delivery,Delivered
2274,10493,01-17-2016,,spee-dee delivery,Delivered
2275,4042,12-29-2015,,spee-dee delivery,Delivered
2276,16124,10-22-2015,,dhl,Delivered
2277,12419,12-29-2015,,spee-dee delivery,Delivered
2278,1936,01-29-2017,,usps,Delivered
2279,8394,01-09-2017,01-23-2017,spee-dee delivery,Returned
2280,10924,07-16-2016,07-25-2016,fedex,Returned
2281,5336,10-24-2015,11-01-2015,ontrac,Returned
2282,4366,07-30-2016,08-11-2016,amazon logistics,Returned
2283,11958,02-15-2016,02-26-2016,amazon logistics,Returned
2285,2988,01-19-2017,02-01-2017,fedex,Returned
2286,12249,12-31-2015,,spee-dee delivery,Delivered
2287,21259,08-13-2017,,spee-dee delivery,Delivered
2288,15950,10-04-2015,,spee-dee delivery,Delivered
2289,949,03-07-2017,,amazon logistics,Delivered
2290,20271,01-18-2017,,amazon logistics,Delivered
2291,4192,02-10-2016,02-24-2016,ups,Returned
2292,15855,08-01-2015,08-15-2015,amazon logistics,Returned
2293,17045,06-20-2016,,fedex,Delivered
2294,6954,12-28-2016,,amazon logistics,Delivered
2295,2236,01-19-2017,,fedex,Delivered
2296,3203,01-01-2017,,xpo logistics,Delivered
2297,15048,10-11-2016,,ups,Delivered
2298,15100,05-27-2017,,fedex,Delivered
2299,23930,12-17-2015,12-31-2015,usps,Returned
2300,13772,10-07-2015,10-15-2015,dhl,Returned
2301,8757,01-01-2017,01-11-2017,fedex,Returned
2302,11794,03-12-2016,03-22-2016,lasership,Returned
2303,21366,08-18-2017,,purolator,Delivered
2304,9145,08-28-2016,,ontrac,Delivered
2305,13381,12-21-2015,,amazon logistics,Delivered
2306,9334,08-08-2016,08-19-2016,spee-dee delivery,Returned
2307,22809,11-14-2016,,xpo logistics,Delivered
2308,22214,09-04-2016,09-16-2016,spee-dee delivery,Returned
2309,6767,10-18-2016,,ups,Delivered
2310,3681,06-03-2017,,dhl,Delivered
2311,4128,01-05-2016,,lasership,Delivered
2312,15315,04-02-2017,,spee-dee delivery,Delivered
2313,17043,06-23-2016,,fedex,Delivered
2314,12254,12-30-2015,,lasership,Delivered
2315,6472,11-21-2016,,ups,Delivered
2316,22907,11-22-2016,,ups,Delivered
2317,17199,08-09-2016,,spee-dee delivery,Delivered
2318,2287,01-17-2017,,spee-dee delivery,Delivered
2319,20185,01-08-2017,,ups,Delivered
2320,19460,07-10-2016,07-25-2016,purolator,Returned
2321,7125,12-24-2016,,amazon logistics,Delivered
2322,23337,03-12-2016,03-25-2016,ontrac,Returned
2323,11736,03-16-2016,,ups,Delivered
2324,6736,10-23-2016,,lasership,Delivered
2325,15738,01-26-2017,,ontrac,Delivered
2326,2325,01-18-2017,,lasership,Delivered
2327,7076,12-25-2016,,xpo logistics,Delivered
2328,7139,12-25-2016,01-03-2017,usps,Returned
2329,6976,12-30-2016,,purolator,Delivered
2330,13267,12-29-2015,,lasership,Delivered
2331,14244,01-04-2017,,usps,Delivered
2332,6912,12-30-2016,,spee-dee delivery,Delivered
2333,16337,01-01-2016,01-15-2016,purolator,Returned
2334,17230,07-24-2016,,ontrac,Delivered
2335,12904,01-24-2017,,fedex,Delivered
2336,9859,01-08-2016,01-18-2016,xpo logistics,Returned
2337,10532,01-15-2016,,dhl,Delivered
2338,11034,07-03-2016,,ontrac,Delivered
2339,21802,03-27-2017,,spee-dee delivery,Delivered
2340,10332,01-24-2016,,dhl,Delivered
2341,17798,05-20-2017,06-01-2017,purolator,Returned
2342,17493,03-17-2017,,xpo logistics,Delivered
2343,21089,07-24-2017,08-08-2017,dhl,Returned
2344,15054,10-09-2016,,amazon logistics,Delivered
2345,23554,04-11-2016,04-20-2016,ontrac,Returned
2346,14156,10-05-2016,10-17-2016,xpo logistics,Returned
2347,21197,08-05-2017,,lasership,Delivered
2348,23552,04-11-2016,,dhl,Delivered
2349,23341,03-13-2016,,dhl,Delivered
2350,12183,12-31-2015,01-08-2016,lasership,Returned
2351,19903,12-14-2016,,ontrac,Delivered
2352,22813,11-17-2016,11-26-2016,spee-dee delivery,Returned
2353,16622,02-14-2016,02-24-2016,usps,Returned
2354,17912,06-22-2017,,usps,Delivered
2355,6056,04-02-2016,04-17-2016,dhl,Returned
2356,17392,03-15-2017,03-27-2017,purolator,Returned
2357,2360,01-13-2017,01-25-2017,xpo logistics,Returned
2358,10441,01-17-2016,,spee-dee delivery,Delivered
2359,5094,01-24-2017,,ontrac,Delivered
2360,10120,01-05-2016,,usps,Delivered
2361,20466,01-31-2017,02-14-2017,amazon logistics,Returned
2362,12722,01-29-2017,,amazon logistics,Delivered
2363,4091,12-31-2015,,fedex,Delivered
2364,22291,09-10-2016,,fedex,Delivered
2365,14546,01-17-2017,,usps,Delivered
2366,912,03-13-2017,,purolator,Delivered
2367,9958,01-07-2016,,fedex,Delivered
2368,13652,12-06-2015,,ups,Delivered
2369,13409,12-20-2015,,usps,Delivered
2370,13674,12-03-2015,,amazon logistics,Delivered
2371,15606,01-31-2017,,amazon logistics,Delivered
2372,17014,06-11-2016,,ups,Delivered
2373,3130,06-09-2016,06-21-2016,lasership,Returned
2374,5464,05-29-2016,06-08-2016,ontrac,Returned
2375,19539,08-03-2016,,amazon logistics,Delivered
2376,7635,03-29-2017,04-09-2017,purolator,Returned
2377,7404,12-19-2016,,ontrac,Delivered
2378,5240,11-19-2015,,lasership,Delivered
2379,2955,02-26-2017,,fedex,Delivered
2380,8310,01-12-2017,,amazon logistics,Delivered
2381,16945,06-13-2016,,purolator,Delivered
2382,15198,05-07-2017,05-21-2017,usps,Returned
2383,22324,09-13-2016,09-24-2016,fedex,Returned
2384,17061,06-26-2016,,purolator,Delivered
2385,23482,03-28-2016,,dhl,Delivered
2386,12218,01-02-2016,,ups,Delivered
2387,20223,01-11-2017,,xpo logistics,Delivered
2388,3222,01-02-2017,,ontrac,Delivered
2389,8602,01-08-2017,01-18-2017,fedex,Returned
2390,20680,06-11-2017,,purolator,Delivered
2391,22176,05-20-2017,05-29-2017,fedex,Returned
2392,187,12-11-2016,,lasership,Delivered
2393,2071,01-27-2017,02-06-2017,dhl,Returned
2394,2855,05-22-2016,,purolator,Delivered
2395,4571,01-09-2017,,fedex,Delivered
2396,16578,02-21-2016,02-29-2016,purolator,Returned
2397,155,02-04-2017,,usps,Delivered
2398,19912,12-14-2016,,amazon logistics,Delivered
2399,21526,03-05-2017,03-15-2017,dhl,Returned
2400,14265,12-31-2016,,amazon logistics,Delivered
2401,3970,02-02-2017,02-10-2017,ontrac,Returned
2402,2235,01-18-2017,,ontrac,Delivered
2403,11774,03-12-2016,03-27-2016,xpo logistics,Returned
2404,18443,12-05-2016,,amazon logistics,Delivered
2405,2507,01-07-2017,,xpo logistics,Delivered
2406,18793,01-25-2017,02-02-2017,amazon logistics,Returned
2407,13236,12-31-2015,,spee-dee delivery,Delivered
2408,21170,08-05-2017,,ontrac,Delivered
2409,23870,11-25-2015,,ontrac,Delivered
2410,5076,11-25-2015,12-06-2015,usps,Returned
2411,21455,02-20-2017,,usps,Delivered
2412,22640,10-27-2016,,xpo logistics,Delivered
2413,21902,04-24-2017,05-06-2017,dhl,Returned
2414,10720,01-10-2016,,ontrac,Delivered
2415,1506,12-26-2016,,fedex,Delivered
2416,20186,01-07-2017,,usps,Delivered
2417,1797,12-16-2016,,ontrac,Delivered
2418,19526,07-22-2016,08-01-2016,dhl,Returned
2419,14630,01-07-2017,,spee-dee delivery,Delivered
2420,17548,05-06-2017,,fedex,Delivered
2421,11259,06-13-2016,,xpo logistics,Delivered
2422,12730,01-28-2017,,spee-dee delivery,Delivered
2423,9432,07-31-2016,,usps,Delivered
2424,1417,01-03-2017,01-18-2017,xpo logistics,Returned
2425,5335,10-24-2015,11-08-2015,lasership,Returned
2426,7867,03-11-2017,,lasership,Delivered
2427,15999,09-18-2015,09-27-2015,xpo logistics,Returned
2428,23614,04-10-2016,04-19-2016,usps,Returned
2429,7971,02-17-2017,03-04-2017,ups,Returned
2430,17274,09-07-2016,,usps,Delivered
2431,2185,01-21-2017,02-03-2017,ontrac,Returned
2432,2642,05-22-2017,,ups,Delivered
2433,19481,07-18-2016,07-28-2016,amazon logistics,Returned
2434,3296,10-02-2016,,lasership,Delivered
2435,13343,12-30-2015,,ups,Delivered
2436,4837,12-26-2016,01-06-2017,usps,Returned
2437,4285,03-21-2016,04-03-2016,xpo logistics,Returned
2438,13389,12-24-2015,,ontrac,Delivered
2439,1718,12-18-2016,,ups,Delivered
2440,4716,06-02-2016,,usps,Delivered
2441,15286,04-11-2017,04-23-2017,ups,Returned
2442,16598,02-29-2016,03-15-2016,dhl,Returned
2443,13283,12-30-2015,01-10-2016,dhl,Returned
2444,10646,01-10-2016,01-21-2016,purolator,Returned
2445,18676,01-21-2017,,spee-dee delivery,Delivered
2446,1055,02-18-2017,,usps,Delivered
2448,21450,02-15-2017,02-25-2017,usps,Returned
2449,8898,09-24-2016,,spee-dee delivery,Delivered
2450,13879,05-21-2017,,dhl,Delivered
2451,1058,02-21-2017,,amazon logistics,Delivered
2452,23690,04-20-2016,04-29-2016,dhl,Returned
2453,14824,12-16-2016,,usps,Delivered
2454,22008,05-14-2017,,ontrac,Delivered
2455,12281,12-30-2015,01-12-2016,ontrac,Returned
2456,18328,10-23-2016,,amazon logistics,Delivered
2457,5599,05-14-2016,,usps,Delivered
2458,15997,09-20-2015,09-29-2015,ups,Returned
2459,6293,12-08-2016,12-18-2016,dhl,Returned
2460,20879,06-28-2017,07-12-2017,usps,Returned
2461,13964,05-06-2017,,spee-dee delivery,Delivered
2463,8662,01-07-2017,,dhl,Delivered
2464,2777,05-13-2017,05-26-2017,fedex,Returned
2465,3404,01-24-2017,02-02-2017,ontrac,Returned
2466,24010,09-03-2017,09-12-2017,ontrac,Returned
2467,22977,11-29-2016,,fedex,Delivered
2468,22872,11-21-2016,,spee-dee delivery,Delivered
2469,5948,04-13-2016,04-23-2016,fedex,Returned
2470,19848,12-10-2016,,spee-dee delivery,Delivered
2471,13737,12-02-2015,,usps,Delivered
2472,19163,05-31-2016,06-13-2016,fedex,Returned
2473,256,03-21-2017,04-01-2017,purolator,Returned
2474,14766,12-21-2016,01-03-2017,ontrac,Returned
2475,19667,08-13-2016,08-23-2016,amazon logistics,Returned
2476,10009,01-06-2016,,ups,Delivered
2477,9847,01-12-2016,01-20-2016,xpo logistics,Returned
2478,14900,12-07-2016,,xpo logistics,Delivered
2479,591,10-29-2016,11-13-2016,amazon logistics,Returned
2480,634,04-17-2017,,usps,Delivered
2481,5659,05-11-2016,,usps,Delivered
2482,18618,01-13-2017,,usps,Delivered
2483,808,03-18-2017,,usps,Delivered
2484,17062,06-26-2016,,ontrac,Delivered
2485,11493,03-27-2016,,xpo logistics,Delivered
2486,9321,08-13-2016,,dhl,Delivered
2487,19407,06-27-2016,,xpo logistics,Delivered
2488,13658,12-05-2015,,xpo logistics,Delivered
2489,18038,07-22-2017,,ontrac,Delivered
2490,339,02-24-2017,,spee-dee delivery,Delivered
2491,19132,05-24-2016,,spee-dee delivery,Delivered
2492,14795,12-17-2016,12-26-2016,ontrac,Returned
2493,3623,12-18-2015,,usps,Delivered
2494,5890,04-16-2016,04-24-2016,lasership,Returned
2495,13336,12-27-2015,,purolator,Delivered
2496,2856,05-14-2016,,fedex,Delivered
2497,12671,02-04-2017,02-13-2017,dhl,Returned
2498,23512,04-06-2016,04-17-2016,dhl,Returned
2499,23895,12-06-2015,,usps,Delivered
2500,18429,12-14-2016,,spee-dee delivery,Delivered
2501,5137,01-07-2016,01-16-2016,lasership,Returned
2502,20203,01-10-2017,,spee-dee delivery,Delivered
2503,415,01-08-2017,,fedex,Delivered
2504,20491,02-03-2017,02-18-2017,fedex,Returned
2505,22062,05-21-2017,,ontrac,Delivered
2506,756,03-18-2017,,xpo logistics,Delivered
2507,18768,01-27-2017,,xpo logistics,Delivered
2508,944,03-05-2017,,ontrac,Delivered
2509,15547,02-04-2017,02-16-2017,amazon logistics,Returned
2510,8715,01-02-2017,,lasership,Delivered
2511,7095,12-24-2016,,amazon logistics,Delivered
2512,16700,03-28-2016,,dhl,Delivered
2513,852,03-15-2017,,dhl,Delivered
2514,5189,11-22-2015,,usps,Delivered
2515,527,11-16-2016,11-29-2016,xpo logistics,Returned
2516,9707,01-10-2016,,spee-dee delivery,Delivered
2517,10935,07-17-2016,,spee-dee delivery,Delivered
2518,10544,01-13-2016,01-27-2016,lasership,Returned
2519,2089,01-24-2017,,usps,Delivered
2520,13797,05-29-2017,06-11-2017,fedex,Returned
2521,8157,01-19-2017,,amazon logistics,Delivered
2522,20669,06-04-2017,,xpo logistics,Delivered
2523,23709,04-24-2016,,amazon logistics,Delivered
2524,1042,02-20-2017,,lasership,Delivered
2525,4129,01-02-2016,,dhl,Delivered
2526,18712,01-18-2017,,ontrac,Delivered
2527,13308,12-29-2015,,ontrac,Delivered
2528,11383,06-05-2016,,amazon logistics,Delivered
2529,12842,01-27-2017,,xpo logistics,Delivered
2530,23865,11-29-2015,12-12-2015,ontrac,Returned
2531,3782,01-02-2016,,usps,Delivered
2532,7752,03-20-2017,,amazon logistics,Delivered
2534,7923,02-28-2017,,lasership,Delivered
2535,18239,10-06-2016,,spee-dee delivery,Delivered
2536,4216,02-22-2016,03-07-2016,amazon logistics,Returned
2537,8790,10-06-2016,10-14-2016,dhl,Returned
2538,4699,04-28-2016,05-09-2016,spee-dee delivery,Returned
2539,1420,01-04-2017,,xpo logistics,Delivered
2540,23300,03-02-2016,,fedex,Delivered
2541,14299,12-29-2016,,amazon logistics,Delivered
2542,19134,05-24-2016,06-07-2016,fedex,Returned
2543,4644,04-13-2017,,ups,Delivered
2544,12471,12-31-2015,,lasership,Delivered
2545,8149,01-18-2017,,dhl,Delivered
2546,19517,07-20-2016,,dhl,Delivered
2547,6838,01-01-2017,,purolator,Delivered
2548,19740,08-25-2016,,ups,Delivered
2549,18178,09-27-2016,,xpo logistics,Delivered
2550,3522,01-13-2016,,usps,Delivered
2551,3151,06-30-2016,07-09-2016,dhl,Returned
2552,13482,12-18-2015,,fedex,Delivered
2553,9889,01-07-2016,,amazon logistics,Delivered
2554,11723,03-12-2016,,ups,Delivered
2555,15426,03-06-2017,03-21-2017,spee-dee delivery,Returned
2556,13951,05-05-2017,,ontrac,Delivered
2557,4134,01-02-2016,,lasership,Delivered
2558,14608,01-07-2017,,spee-dee delivery,Delivered
2559,4791,11-17-2015,,ups,Delivered
2560,1940,02-01-2017,,ups,Delivered
2561,11380,06-05-2016,,xpo logistics,Delivered
2562,20878,07-03-2017,07-18-2017,fedex,Returned
2563,12387,12-31-2015,,dhl,Delivered
2564,10833,07-29-2016,,fedex,Delivered
2565,13135,12-30-2015,,amazon logistics,Delivered
2566,22835,11-21-2016,,lasership,Delivered
2567,16371,01-06-2016,,amazon logistics,Delivered
2568,4067,12-30-2015,,usps,Delivered
2569,17266,08-27-2016,,ups,Delivered
2570,15455,02-23-2017,03-09-2017,xpo logistics,Returned
2571,8648,01-06-2017,,lasership,Delivered
2572,15473,02-23-2017,03-03-2017,amazon logistics,Returned
2573,4506,01-27-2016,,lasership,Delivered
2574,2843,06-12-2016,,spee-dee delivery,Delivered
2575,3678,06-07-2017,,purolator,Delivered
2576,14371,09-17-2016,,purolator,Delivered
2577,13789,06-07-2017,06-15-2017,purolator,Returned
2578,13464,12-17-2015,,fedex,Delivered
2579,23941,12-20-2015,,usps,Delivered
2580,11139,06-24-2016,07-07-2016,ontrac,Returned
2581,14759,12-25-2016,01-03-2017,dhl,Returned
2582,17675,04-09-2017,,fedex,Delivered
2583,8663,01-03-2017,,lasership,Delivered
2584,21134,07-31-2017,,fedex,Delivered
2585,14478,01-18-2017,01-26-2017,ups,Returned
2586,10003,01-09-2016,01-20-2016,dhl,Returned
